comment,label,
amma kathi nuv kuda dongena,-1,
chala baga vachindi nenu tody try chesa husband chala chala bagundi annaru tq,1,
mee dhumu thagala bayapetiestunaru kadara,-1,
hit like watching movie,1,
mali pata feel vachindi bro,-1,
madhu bro nuv super bro,1,
antha comedy emi vundhi etla vundhi,-1,
anchor xtralu baagaa chestunnav tagginchukoo,-1,
asalu ilanti vaarini jannalloki teskurakudadu,-1,
bro difference nfc non nfc,0,
ashwin said big mahesh babu fan naak kudaa mahesh babu ante chaalaa istam cute sweet handsome,1,
thyview anaya enti idi epudu e rod questions adugutuntav enti hayiga mancini videos cheney daniki,-1,
someone link wallpaper,0,
really nice like temple pulihora,1,
thank much mi review vincent teen heart melting la undi,0,
anna google pixesl un boxing chasavaa,0,
darshan voice made beautiful song,1,
veedo pedda kamanandudu,-1,
poor umpiring,-1,
deepika kuda koddhiga close lu veyyandayya babu,-1,
bro desi ghee k liye banana plzz,0,
chandu prince em ledhu use less,-1,
anna okkasari rishi tube okka motional mother problem chudu bro plz,0,
velli case pettu paapa,0,
baya chitralahari nedi nadi oke kata oka genre premam tho lip rem oka genre ivani kalipi ah,0,
pk thala adhere janalu teenage kurolu laga pocket money istunada leda istey manchodu leda waste gadu,-1,
change hair oil frequently keep fix,0,
akka honey kakunda vere ammana vadocha akka,0,
dhoni best finisher world,1,
dhonga kcr ktr ka paul spiritual person god presence anil careful,-1,
arey suliga cinema baledu ante guda pagultadi,-1,
best love movie tfi industry,1,
best prabhas fan support,1,
bro manam android ki connect cheyalema broo pleas replay,0,
hai bro pls tell download copyrighted free images,0,
bro vikramadityan movie upload chayandi bro,0,
super anna meru challa baga chesaru anna really super anna,1,
apura slow anaku motham lepe scenes anni undavra,-1,
udanam anedi oru kadu region collection villages basic basic sense undadu tagalabetandi garu,-1,
gunapalagurujii ne chiller lanjodka neku tapa andrki ana god ra hook ga,-1,
ernesto accepted still neymars flop reason lost,-1,
vadu purush kadu anty malli dini commedy enti ra sodi,-1,
entra maheshaa enti racha,-1,
continuation episode plz,0,
orey dushta china hayiga kota cinema updates buzz interviews chusukune time ni old interviews chusukune la chesav kadara,-1,
sorry say kani thy view lo e person background lo chepey reviews asal bagovu felt etanu chepina danikantey bad undi enti anipistundi movie chusinapudu kasta ekuva vesi cheptadu review lo,-1,
corona lo okasaari kuda mundhuku raledu,0,
movie matram keka ana enta chepina takuve chala rojula taravta first time oka movie chosi kalalo nelu ravadam,1,
unfortunate martin guptil,-1,
amkvaa itssr ravanking03 na 3rd account reply ichinapudu nuvu nanu block cheste gadu sachinat otu ana block chesadu got clear idea vadu payment kosam twitter use chestunadu anduke mabu gadi meda otu vesina block chesadu bot lanjakduku,-1,
ott lo release cheste paka waste movie,-1,
annya meru village lo games paitachuga annya,0,
correption children talent elemenating much took father,-1,
rr vala nacheda music vinava copy mingadu,0,
kinda paina opu chari ana voice topu,-1,
best final ever seen,1,
well broke fix iphone 12 pro good thing battery life kind terrible sounds like fixed,1,
ammai expresions beautiful,1,
swami character amazing dialogue success depends second letter,1,
bro facebook account blocked problem,0,
addavalu battakdam estam leda mekku,-1,
bro went film,0,
writter separate like ur natural writing,1,
sandilyadhfm rowdymaheshkity mona naku ichav ga mali daniki istunav enti,0,
dhoni backbone indian cricket team,1,
emotional story mind blowing 85 bachelor life emotional,1,
bro aa series kante idhi ekkuva edpinchindhi bro love bro,1,
comments section rashmi sudheer,0,
background bhaga kottinav anna,1,
ani area la available unthaya adi chpandi,0,
anuja ki dress set kaladhu anduku anta mari ga undi,-1,
tzu yung best,1,
vintagevinnu kotaga try chesar chetaga undi,1,
problem girl well played,1,
yedo vachindile earth ki antham modalayyindi,-1,
hard work cheste edi aina kawaochu ee movie lo explain icharu thanks writer director producer,1,
think 1 year life 2021 cinilovers tom jerry vakkel saab a1 express rr achrya kgf srikram jaathiratnalu chavvu kaburu challaga rande godzilla king kong bb3 pushpa khiladi,-1,
asal naluguru vacharu edo chesaru asal pandu teju dance remaining asal em pasa ledu,-1,
bro mamaearth onion hair oil safe,0,
rebelismm kathikdhfyp e path galu evarni direct ga pekaleka adiki ediki pulalu pedtaru chiller land,-1,
come know david beckam,0,
hii bhargavi garu amma chethi vanta nijanga naku oka varam nenu aa vanta cheyalanna ee channel choosi chesthanu naku okappudu vanta assal radhu eppudu antha amma chethi vanta mahime,1,
foxbleed gadida la edigi boma la cinema lu entra,-1,
abbo ilanti concept tho serial eppudo vachhi kooda ipoindi le,-1,
meru teyandra cinemalu melantola reviews vale manchi cinemalu dobutunai,0,
ravikhiran7 raahul aafan puchakaya leknda summer season undadam baraju leknda mabu gadu star avatam jargani pani,-1,
adhi annani chusi chala emotional iyyanu,1,
ye mataki ah matey chepali ante ila suitiga chepalante themohanbabu gari tarwate evaraina tidutuna sigulekunda navu ento ramcharan chiruforcovidhelp,-1,
love victor series chudandi ana chala bagundi,1,
hlo,0,
ide movie language movie ayite superb keka turumu masterpiece antava passion ayipoyindi baya,1,
mr shanu episode 11epudu thisthavu shanu love youver episode,1,
cricket indeed greatest game world sport also emotion understand nz felt,1,
words express always learner quite,1,
worry u played well sindhu,1,
anna supper anna nuvvu supper ga thisav,1,
nijam chepandi ra trp ravalante meku business ledu ani anchors readers tho okka programme cheyandi okka sari aina peruguthai,-1,
guys believe anything producer dilraju given money every reviewer gets negative talk movie shadi march 5 gets heaters,0,
icon 55 mana fan ism adukuntaru lafangi galu inko gale gadu mar ani undey adu ante,-1,
head ache ra sami cinema,-1,
amma contact number evagalara,0,
appadam star shannu chapaathi moham siri saripoyaaru iddhariki iddharu,-1,
annam viluva water viluva telusu vallaki,0,
anni bagunnayi kaani battery issue lekapothe bagundu,1,
chaithu nice person given best,1,
bhai pls videos brands like baidyanath himalaya,0,
best match ever seen,1,
akhilgaddam16 gadida gadida rasukunte budida ralindanta,-1,
godiam madhuhoney1994 thotamaheshwar urstruly srii urstruly sai patanasma2 immanaswinidhfm sandeepmahesh01 anikhilkumar5 jayadipreddy pani iga anta cheputa gurinchi oka mancini kidnapper new yeni kastalu petaro anta cheputa,-1,
evadu cheppadu neeku anni paniki malina news eppudu unna situation nundi ela bayataadalo chudandi,-1,
sathiku96336675 vsreddy mp neku ayana latvia enti bro ave cyanide latvia laga unavu chuste bochu motam poyinatu undi,-1,
photonsush35 rhea venukala chala peda perulu vunayi adi matram bayata hayiga tirugutundi karma ekadiki podu kachitanga talugutundi,-1,
ureke dabbulu echadanta abbo mari naku kastalu unai naku evamanadi mari mathileni matalu vaddu,-1,
amaye voice siri voice laga undi,1,
like see much,1,
anna lg mobile service enka undha,0,
cat ur creative coreyografer good concept,1,
vediki cinema chudatam radu vadoka american indian breed thyview thyview niku undi ra thy view,-1,
thanks coming soon pro res feature nobody test everyone talking iphone,1,
veedu 500 mahesh,-1,
percocet revelevah chila chila sabko scheme bate ga,0,
daddy voice superb,1,
must watch india vs pakistan 2007 series 3rd odi kanpur match hq,1,
actorkartikeya meru ela try chesina look kumav ga,-1,
make video kottakkal kerala,0,
ne bonda ra news chanels ra bhayamkara virus lu,-1,
orey swamy mi news channels type thumbnails bayapetti champutharnti janali news channels janalni jagartha pettali kaani ila information leni news vesi bayapettakudadhu,-1,
neku ekuva views vachede movie reviews avaina kodiga alochinchi petu comments section lo chusav kada eni neku negative ga vachayo,0,
gadu ariyana harika savings gadiki perfect ga icharu sahel baga improve ayadu feels good see like chiller esalu em eykunda biggbosstelugu4,0,
acid jr7 manchodu ana zero ego chala manchi find twitter lo supportive andariki,0,
te first viewer,1,
4 kompale munchake nuvala navamake mugulo inch mudala petamake vorada choose jalagala patty joke batakani nanila irugulo petty make devuda na madichedi poyenu portiga aina bagundi hayga ratiranta gunuku ledu edoti cheyaliro 14yearsforsouthindiaihpokiri,-1,
e cheta script doram ga unav masive respect aka devi nagavali love sarthak,0,
like movie like,0,
thanku nenu trychesanu chala baga vuchindi,1,
brother film chala bagundhi,1,
cant wait watch theatres theatres,0,
chase champion chase champion,0,
sigu lekunda rojanta ipl time lo rcb mida yedchi yedchi sastaru rcb captain nundi fan varaku andari mida yedchey meru morale gurinchi matladadam yedo 2 matches gelicham ani kani mem odipotey okokadu yela sweets vestaro meku kuda telusu kurcho inka,-1,
e news lu endhi ra mere champestharu aanitikanna bayamkaram inna virus lu babu meru respect pothundhe,-1,
chinna pillalutho prank amete bro,-1,
akka sarees jewalary chupinchara,0,
bhayya filmymoji n funmoji r different,0,
aba apu ra rey,0,
super movie thanks guys,1,
aa background music yentra babu miremanna movie chupistunnaraa leka news aa news ni news la cheppandi anthegani back ground music lu kadhu,-1,
sooperandi chala baga arthamouthundhi,1,
kohli spy ite rajini manchi pani chesadu,0,
kirrak creation ani comments chad badulu ah video chudeyachuga,0,
bro come vizag beach road lo prank picchekkicchedam,0,
aahh unbelievable,1,
rockstarbalu99 kotaga try chedam ankoni chetaga tesaru,-1,
bronze,1,
pandi musuko ra,-1,
ronaldo mb dhf pk thala adhere mabu gadu already koja gade ga enka opukovadam deniki,-1,
akhil sohel kalsi adaru adi kanipinchaleda,-1,
gh0stst4rscr34m nice counter argument think one,1,
vadedo block cheste vadi modda chika poyawa vadintikii,-1,
subbu garu mi kadha super anni bagunnai actors super kani okkasari vaishnavi phn lo shannu msg chooste tarvata jarige scene entha bagundedho anipinchindhi,1,
sakshihdtv ivekadi cover drives ra mawa oka paka red handed ga patubadina sigulekunda e self daba entra chi chi,-1,
kcr west,-1,
baabu bangaramm maa baabuu bangram rajaa dorikaadu,-1,
best match ever seen,1,
coach support tho weight loss weight gain avuthu health issues normal ki chestham,0,
one year greatest ever cricket world cup final,1,
sport world stokes ffs search name online easy like saying virus e coli instead short indian captain make effort,-1,
sunitha nuvu kathimahesh house ki vontariga enduku vellavu niku friend lera vallatho kathimahesh intiki vellachuga nuvu kavalane kathimahesh house ku vellavu nuvu dabbulu kathimahesh daggara enduku thisukunnav nuvu oka kilady lady anukuntunna nuvu ni istam tho ne kathimahesh intiki vellav,-1,
kissa kallas heavy pandemic lo release ayi make court drama jalaga gadu lo ibandi petina tab live prakaram 87cr vesadu reality 95cr plus e mabu gadu shooting e cancel chesukunadu kadara corona ani srimatudu baraju vesina adi consider che,0,
anna dhoni inspiring story video chey anna,0,
tried today came tasty,1,
beckham like michel jordan,0,
greatest cricket match ever even bigger fan nz respect kane,1,
flashv07 fan made chala bagundi official kana,1,
anna video edit cheyyadaniki oka app anna,0,
run dance vasaduga ana,0,
congrats vyshu garu aa cream peru cheppara,1,
biyyam thinte emaina problems untaya cheppandi sir,0,
wishesndesires mai gane sun rama hu chila chila ke ga rama hu bahar mundi nikal ke back ka pata nahi muje maza rama hai,0,
match belgium deserved win congratulations india,1,
sunday cinema kadurlu marchipoyaru,0,
ply video best japanese anime time ply,0,
aa background music entra babu,-1,
asalu aa pandigadu laingika dadi chesada vaadi personalitytho em pikuthadu,-1,
videos bagunnayi inka baga cheyandi,1,
arey siggu ldu ra miku nka telangana antav motham nashanam chesaru mi ktr nd kcr siggu unda ra,-1,
ramadevi need review waste movie elevating hero hero hero nothing screen ply worst,-1,
publicity kosam dhaadi chesadu,-1,
bro adding symbol chupinchadam ledu bro,0,
status leki batch replies arey labour ga enta sepu ayndi start chesi munde chepaledemi ra badko gale gadu likes status,-1,
anna fb lo delete ayina massage yela chudali,0,
vrishchikak genuine ga unte ante ga mari sigulekunda vitika navi laga unte veli sanka nakandi,-1,
favorite team win world cup,1,
bhai ghee pr video bana please,0,
arun milton saritha sari paytm batch comments karivepaku comments copy paste batch,-1,
nishi reddy vivekoberoi pavansingh1985 adenti vade petkunadu valid gadu,-1,
nuv ne english telugu matladu mundu ardam ayi chavali kada subscribe chesestuna ninu naku interest poyindi chala opika patanu,-1,
nakenduko unadi hayiga decade vedam,0,
anna oka vala phone lock padithe ela unlock cheyali,0,
hearty congratulations sindhu proud u dear,1,
alaku vala dance pay undi chuste chudandi ledante manukondi anthe kani ala ela anakandi mind,-1,
smartsuryadhfm boanalyst mabu gadu munda avadam common,-1,
joshtugozilla sachin ro45 tag cheyakunda manchi pani chesav bro,0,
anna saradaga space ki velli vodam pa,0,
jatiratnalu ani pincharu anamata,0,
nenu e roju nyt ki chesa ee chicken fry peace biryani chala chala bagundi akka tq much,1,
